DateTime,AQI
2022-04-30,54.625
2022-05-01,59.333333333333336
2022-05-02,59.666666666666664
2022-05-03,65.16666666666667
2022-05-04,62.833333333333336
2022-05-05,59.541666666666664
2022-05-06,63.125
2022-05-07,60.875
2022-05-08,56.583333333333336
2022-05-09,64.95833333333333
2022-05-10,62.869565217391305
2022-05-11,59.541666666666664
2022-05-12,55.416666666666664
2022-05-13,61.25
2022-05-14,61.791666666666664
2022-05-15,54.958333333333336
2022-05-16,51.25
2022-05-17,51.5
2022-05-18,52.083333333333336
2022-05-19,34.5
2022-05-20,46.25
2022-05-21,57.041666666666664
2022-05-22,54.416666666666664
2022-05-23,60.791666666666664
2022-05-24,56.291666666666664
2022-05-25,59.291666666666664
2022-05-26,58.82608695652174
2022-05-27,76.25
2022-05-28,56.083333333333336
2022-05-29,37.333333333333336
2022-05-30,55.5
